date,open,high,low,close,year,month,day,day_name
2015-03-25,1.09331,1.10143,1.0907,1.09746,2015.0,3.0,25.0,Wednesday
2015-03-26,1.0974700000000002,1.10521,1.08561,1.0880100000000001,2015.0,3.0,26.0,Thursday
2015-03-27,1.08802,1.09483,1.0801100000000001,1.08661,2015.0,3.0,27.0,Friday
2015-03-30,1.0866,1.0881399999999999,1.08026,1.08029,2015.0,3.0,30.0,Monday
2015-03-31,1.08029,1.0803,1.07128,1.07817,2015.0,3.0,31.0,Tuesday
2015-04-01,1.07818,1.07998,1.07185,1.07673,2015.0,4.0,1.0,Wednesday
2015-04-02,1.07673,1.09049,1.07661,1.08714,2015.0,4.0,2.0,Thursday
2015-04-03,1.08717,1.10267,1.08669,1.09849,2015.0,4.0,3.0,Friday
2015-04-06,1.09848,1.10354,1.091,1.09394,2015.0,4.0,6.0,Monday
2015-04-07,1.09394,1.09469,1.0803,1.08386,2015.0,4.0,7.0,Tuesday
2015-04-08,1.08388,1.08876,1.07602,1.07802,2015.0,4.0,8.0,Wednesday
2015-04-09,1.0780100000000001,1.0786,1.06375,1.06772,2015.0,4.0,9.0,Thursday
2015-04-10,1.06772,1.06834,1.05677,1.05951,2015.0,4.0,10.0,Friday
2015-04-13,1.05951,1.06169,1.0520399999999999,1.05626,2015.0,4.0,13.0,Monday
2015-04-14,1.05624,1.07073,1.05315,1.06246,2015.0,4.0,14.0,Tuesday
2015-04-15,1.06247,1.07467,1.05711,1.06981,2015.0,4.0,15.0,Wednesday
2015-04-16,1.06979,1.08175,1.06247,1.07669,2015.0,4.0,16.0,Thursday
2015-04-17,1.07669,1.08486,1.07336,1.0786200000000001,2015.0,4.0,17.0,Friday
2015-04-20,1.0786200000000001,1.08057,1.07121,1.0724,2015.0,4.0,20.0,Monday
2015-04-21,1.07239,1.07813,1.06598,1.0725200000000001,2015.0,4.0,21.0,Tuesday
2015-04-22,1.07251,1.08008,1.06914,1.07084,2015.0,4.0,22.0,Wednesday
2015-04-23,1.07083,1.08451,1.06659,1.07918,2015.0,4.0,23.0,Thursday
2015-04-24,1.0791600000000001,1.08999,1.07897,1.08534,2015.0,4.0,24.0,Friday
2015-04-27,1.08533,1.09265,1.08194,1.08789,2015.0,4.0,27.0,Monday
2015-04-28,1.08788,1.09909,1.0860100000000001,1.0968,2015.0,4.0,28.0,Tuesday
2015-04-29,1.09681,1.1187799999999999,1.09595,1.11071,2015.0,4.0,29.0,Wednesday
2015-04-30,1.1107200000000002,1.1266100000000001,1.1071600000000001,1.12084,2015.0,4.0,30.0,Thursday
2015-05-01,1.12083,1.12899,1.11748,1.11893,2015.0,5.0,1.0,Friday
2015-05-04,1.11893,1.12245,1.11226,1.1134600000000001,2015.0,5.0,4.0,Monday
2015-05-05,1.1134600000000001,1.1241700000000001,1.10663,1.12296,2015.0,5.0,5.0,Tuesday
2015-05-06,1.12296,1.137,1.12022,1.13436,2015.0,5.0,6.0,Wednesday
2015-05-07,1.13438,1.13916,1.11979,1.12043,2015.0,5.0,7.0,Thursday
2015-05-08,1.12042,1.1289,1.11332,1.1143299999999998,2015.0,5.0,8.0,Friday
2015-05-11,1.1143299999999998,1.11961,1.1131,1.11553,2015.0,5.0,11.0,Monday
2015-05-12,1.11554,1.12788,1.11552,1.12396,2015.0,5.0,12.0,Tuesday
2015-05-13,1.1239299999999999,1.13826,1.12027,1.13706,2015.0,5.0,13.0,Wednesday
2015-05-14,1.13706,1.14445,1.13437,1.1407,2015.0,5.0,14.0,Thursday
2015-05-15,1.1407,1.14667,1.1324100000000001,1.1431,2015.0,5.0,15.0,Friday
2015-05-18,1.14309,1.14467,1.12852,1.1306100000000001,2015.0,5.0,18.0,Monday
2015-05-19,1.1306100000000001,1.13208,1.11186,1.1139700000000001,2015.0,5.0,19.0,Tuesday
2015-05-20,1.11396,1.1146200000000002,1.10626,1.1121,2015.0,5.0,20.0,Wednesday
2015-05-21,1.11211,1.11814,1.10799,1.1146399999999999,2015.0,5.0,21.0,Thursday
2015-05-22,1.1146399999999999,1.1208200000000001,1.09651,1.09876,2015.0,5.0,22.0,Friday
2015-05-25,1.09873,1.1008,1.0931,1.09426,2015.0,5.0,25.0,Monday
2015-05-26,1.09425,1.09486,1.0863200000000002,1.0881100000000001,2015.0,5.0,26.0,Tuesday
2015-05-27,1.0881399999999999,1.09291,1.08192,1.0906799999999999,2015.0,5.0,27.0,Wednesday
2015-05-28,1.09067,1.09744,1.0867,1.09569,2015.0,5.0,28.0,Thursday
2015-05-29,1.0957,1.10059,1.09257,1.09499,2015.0,5.0,29.0,Friday
2015-06-01,1.09499,1.09789,1.0887200000000001,1.09277,2015.0,6.0,1.0,Monday
2015-06-02,1.0927799999999999,1.11942,1.09181,1.11565,2015.0,6.0,2.0,Tuesday
2015-06-03,1.11564,1.12853,1.1079299999999999,1.12683,2015.0,6.0,3.0,Wednesday
2015-06-04,1.12684,1.1379700000000001,1.11798,1.12103,2015.0,6.0,4.0,Thursday
2015-06-05,1.1210200000000001,1.128,1.1049200000000001,1.11045,2015.0,6.0,5.0,Friday
2015-06-08,1.11045,1.1334600000000001,1.10871,1.13164,2015.0,6.0,8.0,Monday
2015-06-09,1.13165,1.1345100000000001,1.1214,1.12816,2015.0,6.0,9.0,Tuesday
2015-06-10,1.12815,1.13863,1.12601,1.13011,2015.0,6.0,10.0,Wednesday
2015-06-11,1.1301299999999999,1.13313,1.11817,1.12574,2015.0,6.0,11.0,Thursday
2015-06-12,1.12574,1.12965,1.11511,1.12171,2015.0,6.0,12.0,Friday
2015-06-15,1.1217,1.12945,1.11891,1.1279,2015.0,6.0,15.0,Monday
2015-06-16,1.12789,1.1329799999999999,1.1205,1.12615,2015.0,6.0,16.0,Tuesday
2015-06-17,1.12614,1.13723,1.1206399999999999,1.13616,2015.0,6.0,17.0,Wednesday
2015-06-18,1.13615,1.14362,1.13382,1.13723,2015.0,6.0,18.0,Thursday
2015-06-19,1.13724,1.13852,1.12919,1.13828,2015.0,6.0,19.0,Friday
2015-06-22,1.13828,1.14101,1.1254899999999999,1.12647,2015.0,6.0,22.0,Monday
2015-06-23,1.12646,1.12832,1.11351,1.11857,2015.0,6.0,23.0,Tuesday
2015-06-24,1.11857,1.12352,1.11687,1.12145,2015.0,6.0,24.0,Wednesday
2015-06-25,1.12145,1.12275,1.1153600000000001,1.11875,2015.0,6.0,25.0,Thursday
2015-06-26,1.11875,1.1219700000000001,1.0953,1.1014899999999999,2015.0,6.0,26.0,Friday
2015-06-29,1.10145,1.12785,1.0985,1.11901,2015.0,6.0,29.0,Monday
2015-06-30,1.1190200000000001,1.1244,1.11121,1.11399,2015.0,6.0,30.0,Tuesday
2015-07-01,1.11399,1.11722,1.10323,1.1070799999999998,2015.0,7.0,1.0,Wednesday
2015-07-02,1.10699,1.11212,1.10479,1.10933,2015.0,7.0,2.0,Thursday
2015-07-03,1.10933,1.11178,1.0969,1.10364,2015.0,7.0,3.0,Friday
2015-07-06,1.10364,1.10953,1.10016,1.10324,2015.0,7.0,6.0,Monday
2015-07-07,1.10324,1.10514,1.0916299999999999,1.0990799999999998,2015.0,7.0,7.0,Tuesday
2015-07-08,1.09907,1.10925,1.09907,1.1076700000000002,2015.0,7.0,8.0,Wednesday
2015-07-09,1.1076700000000002,1.11246,1.09914,1.1098,2015.0,7.0,9.0,Thursday
2015-07-10,1.10978,1.12158,1.1078700000000001,1.1133,2015.0,7.0,10.0,Friday
2015-07-13,1.1133,1.11971,1.0973700000000002,1.10103,2015.0,7.0,13.0,Monday
2015-07-14,1.10102,1.10836,1.09657,1.10057,2015.0,7.0,14.0,Tuesday
2015-07-15,1.10055,1.10355,1.09121,1.0934,2015.0,7.0,15.0,Wednesday
2015-07-16,1.0933899999999999,1.09485,1.0855299999999999,1.08996,2015.0,7.0,16.0,Thursday
2015-07-17,1.08997,1.0907,1.08204,1.08217,2015.0,7.0,17.0,Friday
2015-07-20,1.08215,1.087,1.0808200000000001,1.08265,2015.0,7.0,20.0,Monday
2015-07-21,1.08265,1.09684,1.08115,1.09342,2015.0,7.0,21.0,Tuesday
2015-07-22,1.09342,1.09669,1.08696,1.0945,2015.0,7.0,22.0,Wednesday
2015-07-23,1.0945,1.1017700000000001,1.09233,1.09734,2015.0,7.0,23.0,Thursday
2015-07-24,1.09733,1.10146,1.0925200000000002,1.1004399999999999,2015.0,7.0,24.0,Friday
2015-07-27,1.1004399999999999,1.11294,1.09985,1.10742,2015.0,7.0,27.0,Monday
2015-07-28,1.10743,1.10849,1.1022100000000001,1.1079700000000001,2015.0,7.0,28.0,Tuesday
2015-07-29,1.10798,1.10798,1.09592,1.0971799999999998,2015.0,7.0,29.0,Wednesday
2015-07-30,1.0971799999999998,1.09847,1.08932,1.09465,2015.0,7.0,30.0,Thursday
2015-07-31,1.09465,1.1113899999999999,1.0921100000000001,1.0983100000000001,2015.0,8.0,31.0,Friday
2015-08-03,1.09833,1.09958,1.09323,1.0941,2015.0,8.0,3.0,Monday
2015-08-04,1.09409,1.09875,1.08483,1.08628,2015.0,8.0,4.0,Tuesday
2015-08-05,1.08628,1.0938,1.0848,1.09101,2015.0,8.0,5.0,Wednesday
2015-08-06,1.09102,1.09435,1.08733,1.0913700000000002,2015.0,8.0,6.0,Thursday
2015-08-07,1.09136,1.0978299999999999,1.0855299999999999,1.0966,2015.0,8.0,7.0,Friday
2015-08-10,1.0966,1.1041299999999998,1.09251,1.0979999999999999,2015.0,8.0,10.0,Monday
2015-08-11,1.09801,1.10883,1.09605,1.10594,2015.0,8.0,11.0,Tuesday
2015-08-12,1.10595,1.1213799999999998,1.1056700000000002,1.11427,2015.0,8.0,12.0,Wednesday
2015-08-13,1.11426,1.11655,1.10801,1.11529,2015.0,8.0,13.0,Thursday
2015-08-14,1.1152799999999998,1.1188799999999999,1.1086799999999999,1.10894,2015.0,8.0,14.0,Friday
2015-08-17,1.10893,1.11248,1.1058700000000001,1.1077,2015.0,8.0,17.0,Monday
2015-08-18,1.10768,1.10938,1.1017,1.1044200000000002,2015.0,8.0,18.0,Tuesday
2015-08-19,1.10443,1.11485,1.10176,1.11342,2015.0,8.0,19.0,Wednesday
2015-08-20,1.11342,1.12894,1.1107,1.1274,2015.0,8.0,20.0,Thursday
2015-08-21,1.1274,1.14984,1.1240700000000001,1.14553,2015.0,8.0,21.0,Friday
2015-08-24,1.14554,1.1714,1.1420000000000001,1.15411,2015.0,8.0,24.0,Monday
2015-08-25,1.15412,1.1578,1.13964,1.1522299999999999,2015.0,8.0,25.0,Tuesday
2015-08-26,1.1522299999999999,1.15232,1.1291200000000001,1.1346,2015.0,8.0,26.0,Wednesday
2015-08-27,1.1346,1.1364,1.12029,1.1264100000000001,2015.0,8.0,27.0,Thursday
2015-08-28,1.1264100000000001,1.13097,1.1156,1.1247200000000002,2015.0,8.0,28.0,Friday
2015-08-31,1.1247200000000002,1.12773,1.11802,1.12694,2015.0,8.0,31.0,Monday
2015-09-01,1.1269200000000001,1.13319,1.12333,1.12755,2015.0,9.0,1.0,Tuesday
2015-09-02,1.12752,1.12941,1.12053,1.12226,2015.0,9.0,2.0,Wednesday
2015-09-03,1.12228,1.1243299999999998,1.1087200000000001,1.11239,2015.0,9.0,3.0,Thursday
2015-09-04,1.11239,1.11887,1.1088200000000001,1.11453,2015.0,9.0,4.0,Friday
2015-09-07,1.1145399999999999,1.1208,1.1121299999999998,1.1204399999999999,2015.0,9.0,7.0,Monday
2015-09-08,1.1204399999999999,1.12295,1.11524,1.11745,2015.0,9.0,8.0,Tuesday
2015-09-09,1.11744,1.12448,1.11317,1.12083,2015.0,9.0,9.0,Wednesday
2015-09-10,1.12081,1.1302,1.11716,1.1282,2015.0,9.0,10.0,Thursday
2015-09-11,1.1282299999999998,1.13594,1.1254,1.1352,2015.0,9.0,11.0,Friday
2015-09-14,1.13521,1.13729,1.12834,1.13208,2015.0,9.0,14.0,Monday
2015-09-15,1.13204,1.13285,1.1258700000000001,1.12914,2015.0,9.0,15.0,Tuesday
2015-09-16,1.12914,1.1320299999999999,1.1214,1.12996,2015.0,9.0,16.0,Wednesday
2015-09-17,1.12994,1.14411,1.1284399999999999,1.1395600000000001,2015.0,9.0,17.0,Thursday
2015-09-18,1.13957,1.14599,1.1269200000000001,1.13195,2015.0,9.0,18.0,Friday
2015-09-21,1.13195,1.13299,1.11811,1.12019,2015.0,9.0,21.0,Monday
2015-09-22,1.12019,1.12075,1.1105,1.11343,2015.0,9.0,22.0,Tuesday
2015-09-23,1.11344,1.12133,1.11073,1.11891,2015.0,9.0,23.0,Wednesday
2015-09-24,1.11891,1.1295899999999999,1.11602,1.11695,2015.0,9.0,24.0,Thursday
2015-09-25,1.11694,1.12143,1.11163,1.11901,2015.0,9.0,25.0,Friday
2015-09-28,1.11901,1.12637,1.11469,1.12554,2015.0,9.0,28.0,Monday
2015-09-29,1.12552,1.1281299999999999,1.11941,1.12584,2015.0,9.0,29.0,Tuesday
2015-09-30,1.12585,1.12604,1.11458,1.1147200000000002,2015.0,9.0,30.0,Wednesday
2015-10-01,1.11473,1.12089,1.1134899999999999,1.1179700000000001,2015.0,10.0,1.0,Thursday
2015-10-02,1.11798,1.13183,1.11503,1.12255,2015.0,10.0,2.0,Friday
2015-10-05,1.12255,1.12891,1.11719,1.11837,2015.0,10.0,5.0,Monday
2015-10-06,1.11834,1.12842,1.11737,1.1281,2015.0,10.0,6.0,Tuesday
2015-10-07,1.12811,1.12811,1.12113,1.12575,2015.0,10.0,7.0,Wednesday
2015-10-08,1.12574,1.13268,1.12381,1.12808,2015.0,10.0,8.0,Thursday
2015-10-09,1.12806,1.1387200000000002,1.12721,1.13749,2015.0,10.0,9.0,Friday
2015-10-12,1.1374799999999998,1.13968,1.1344299999999998,1.1358,2015.0,10.0,12.0,Monday
2015-10-13,1.1358,1.1410799999999999,1.13553,1.1388200000000002,2015.0,10.0,13.0,Tuesday
2015-10-14,1.1388200000000002,1.14905,1.13832,1.14809,2015.0,10.0,14.0,Wednesday
2015-10-15,1.14808,1.14953,1.13588,1.13812,2015.0,10.0,15.0,Thursday
2015-10-16,1.13811,1.1394799999999998,1.13342,1.13602,2015.0,10.0,16.0,Friday
2015-10-19,1.136,1.1379,1.13058,1.13365,2015.0,10.0,19.0,Monday
2015-10-20,1.1336600000000001,1.13869,1.1324,1.1360700000000001,2015.0,10.0,20.0,Tuesday
2015-10-21,1.13606,1.13775,1.13297,1.13478,2015.0,10.0,21.0,Wednesday
2015-10-22,1.13478,1.13479,1.1071799999999998,1.11162,2015.0,10.0,22.0,Thursday
2015-10-23,1.1115700000000002,1.11396,1.09966,1.10379,2015.0,10.0,23.0,Friday
2015-10-26,1.10378,1.1069200000000001,1.1004,1.1067799999999999,2015.0,10.0,26.0,Monday
2015-10-27,1.10679,1.10785,1.1025200000000002,1.10311,2015.0,10.0,27.0,Tuesday
2015-10-28,1.10312,1.1095700000000002,1.0896700000000001,1.09245,2015.0,10.0,28.0,Wednesday
2015-10-29,1.09245,1.09978,1.09165,1.09687,2015.0,10.0,29.0,Thursday
2015-10-30,1.09685,1.1072600000000001,1.09654,1.1029200000000001,2015.0,11.0,30.0,Friday
2015-11-02,1.1029200000000001,1.10525,1.10004,1.1018,2015.0,11.0,2.0,Monday
2015-11-03,1.10179,1.10299,1.0936299999999999,1.09496,2015.0,11.0,3.0,Tuesday
2015-11-04,1.09496,1.0957700000000001,1.08439,1.0870600000000001,2015.0,11.0,4.0,Wednesday
2015-11-05,1.08704,1.08974,1.08336,1.08827,2015.0,11.0,5.0,Thursday
2015-11-06,1.08825,1.08853,1.07063,1.07685,2015.0,11.0,6.0,Friday
2015-11-09,1.07685,1.0789799999999998,1.07265,1.0743200000000002,2015.0,11.0,9.0,Monday
2015-11-10,1.07433,1.07736,1.06742,1.07572,2015.0,11.0,10.0,Tuesday
2015-11-11,1.07571,1.07802,1.07056,1.07608,2015.0,11.0,11.0,Wednesday
2015-11-12,1.0761,1.08301,1.06911,1.07922,2015.0,11.0,12.0,Thursday
2015-11-13,1.07922,1.08077,1.06871,1.07195,2015.0,11.0,13.0,Friday
2015-11-16,1.07196,1.07579,1.0656,1.06618,2015.0,11.0,16.0,Monday
2015-11-17,1.06618,1.06792,1.0630700000000002,1.06397,2015.0,11.0,17.0,Tuesday
2015-11-18,1.06396,1.07176,1.06168,1.07122,2015.0,11.0,18.0,Wednesday
2015-11-19,1.07122,1.0763,1.0667,1.0719,2015.0,11.0,19.0,Thursday
2015-11-20,1.07189,1.07283,1.06005,1.0614700000000001,2015.0,11.0,20.0,Friday
2015-11-23,1.06146,1.06568,1.0592700000000002,1.06291,2015.0,11.0,23.0,Monday
2015-11-24,1.0629,1.06769,1.06195,1.06564,2015.0,11.0,24.0,Tuesday
2015-11-25,1.06566,1.06892,1.0566,1.06206,2015.0,11.0,25.0,Wednesday
2015-11-26,1.06207,1.06237,1.05998,1.0607,2015.0,11.0,26.0,Thursday
2015-11-27,1.06073,1.0638,1.05685,1.05857,2015.0,11.0,27.0,Friday
2015-11-30,1.05856,1.05968,1.05578,1.05741,2015.0,11.0,30.0,Monday
2015-12-01,1.05744,1.0637,1.05744,1.06139,2015.0,12.0,1.0,Tuesday
2015-12-02,1.06138,1.06321,1.05508,1.05923,2015.0,12.0,2.0,Wednesday
2015-12-03,1.05923,1.0981100000000001,1.05223,1.09397,2015.0,12.0,3.0,Thursday
2015-12-04,1.09398,1.09505,1.08359,1.08627,2015.0,12.0,4.0,Friday
2015-12-07,1.08627,1.08725,1.0796,1.08454,2015.0,12.0,7.0,Monday
2015-12-08,1.08451,1.09141,1.08404,1.09114,2015.0,12.0,8.0,Tuesday
2015-12-09,1.0911899999999999,1.10425,1.09063,1.10057,2015.0,12.0,9.0,Wednesday
2015-12-10,1.10057,1.10076,1.09251,1.0936299999999999,2015.0,12.0,10.0,Thursday
2015-12-11,1.09362,1.1030799999999998,1.09344,1.09606,2015.0,12.0,11.0,Friday
2015-12-14,1.09607,1.10486,1.09455,1.10225,2015.0,12.0,14.0,Monday
2015-12-15,1.1022399999999999,1.10594,1.09045,1.09359,2015.0,12.0,15.0,Tuesday
2015-12-16,1.09359,1.1011,1.0831899999999999,1.08502,2015.0,12.0,16.0,Wednesday
2015-12-17,1.08503,1.0878,1.08027,1.08467,2015.0,12.0,17.0,Thursday
2015-12-18,1.08464,1.08828,1.0805,1.08699,2015.0,12.0,18.0,Friday
2015-12-21,1.0869799999999998,1.09389,1.0847799999999999,1.09206,2015.0,12.0,21.0,Monday
2015-12-22,1.09205,1.09841,1.0902100000000001,1.09378,2015.0,12.0,22.0,Tuesday
2015-12-23,1.0937700000000001,1.0942100000000001,1.08701,1.09332,2015.0,12.0,23.0,Wednesday
2015-12-24,1.09332,1.09676,1.09291,1.0963,2015.0,12.0,24.0,Thursday
2015-12-25,1.09676,1.09786,1.0954700000000002,1.0975,2015.0,12.0,27.0,Friday
2015-12-28,1.0975,1.09924,1.0955700000000002,1.09731,2015.0,12.0,28.0,Monday
2015-12-29,1.0972899999999999,1.09915,1.08992,1.09309,2015.0,12.0,29.0,Tuesday
2015-12-30,1.09311,1.09436,1.09018,1.09332,2015.0,12.0,30.0,Wednesday
2015-12-31,1.09333,1.09351,1.0852700000000002,1.08545,2015.0,12.0,31.0,Thursday
2016-01-01,1.08701,1.0883399999999999,1.0827200000000001,1.0879299999999998,2016.0,1.0,3.0,Friday
2016-01-04,1.08794,1.09464,1.0781100000000001,1.08226,2016.0,1.0,4.0,Monday
2016-01-05,1.08227,1.08365,1.0710600000000001,1.07492,2016.0,1.0,5.0,Tuesday
2016-01-06,1.07492,1.08255,1.07185,1.0823399999999999,2016.0,1.0,6.0,Wednesday
2016-01-07,1.08239,1.09401,1.0771,1.08742,2016.0,1.0,7.0,Thursday
2016-01-08,1.08743,1.0969799999999998,1.0803,1.09138,2016.0,1.0,8.0,Friday
2016-01-11,1.09135,1.0933700000000002,1.0841100000000001,1.0882100000000001,2016.0,1.0,11.0,Monday
2016-01-12,1.0882100000000001,1.0900100000000001,1.0811,1.0827799999999999,2016.0,1.0,12.0,Tuesday
2016-01-13,1.08276,1.08966,1.0804799999999999,1.08915,2016.0,1.0,13.0,Wednesday
2016-01-14,1.08915,1.0943,1.08345,1.08829,2016.0,1.0,14.0,Thursday
2016-01-15,1.0883,1.09845,1.08608,1.0896,2016.0,1.0,15.0,Friday
2016-01-18,1.08958,1.09093,1.08687,1.0887799999999999,2016.0,1.0,18.0,Monday
2016-01-19,1.0887799999999999,1.0954899999999999,1.08592,1.09538,2016.0,1.0,19.0,Tuesday
2016-01-20,1.0953700000000002,1.09758,1.08671,1.08907,2016.0,1.0,20.0,Wednesday
2016-01-21,1.0890600000000001,1.0921,1.0777700000000001,1.08342,2016.0,1.0,21.0,Thursday
2016-01-22,1.08342,1.08628,1.0788200000000001,1.0811,2016.0,1.0,22.0,Friday
2016-01-25,1.08111,1.0859299999999998,1.08059,1.08512,2016.0,1.0,25.0,Monday
2016-01-26,1.08511,1.08744,1.08186,1.0860100000000001,2016.0,1.0,26.0,Tuesday
2016-01-27,1.08599,1.0916299999999999,1.0852700000000002,1.08843,2016.0,1.0,27.0,Wednesday
2016-01-28,1.0884200000000002,1.09675,1.08696,1.09286,2016.0,1.0,28.0,Thursday
2016-01-29,1.09286,1.09286,1.08099,1.08479,2016.0,1.0,29.0,Friday
2016-02-01,1.08481,1.09189,1.08409,1.09154,2016.0,2.0,1.0,Monday
2016-02-02,1.09152,1.09398,1.08923,1.0914,2016.0,2.0,2.0,Tuesday
2016-02-03,1.09141,1.1145399999999999,1.09036,1.10873,2016.0,2.0,3.0,Wednesday
2016-02-04,1.10873,1.12392,1.10695,1.11956,2016.0,2.0,4.0,Thursday
2016-02-05,1.11955,1.12449,1.1108799999999999,1.11321,2016.0,2.0,5.0,Friday
2016-02-08,1.11321,1.12375,1.10864,1.12083,2016.0,2.0,8.0,Monday
2016-02-09,1.12083,1.13381,1.1162299999999998,1.1294,2016.0,2.0,9.0,Tuesday
2016-02-10,1.1293799999999998,1.13201,1.11602,1.12926,2016.0,2.0,10.0,Wednesday
2016-02-11,1.12925,1.13765,1.1274899999999999,1.12974,2016.0,2.0,11.0,Thursday
2016-02-12,1.12975,1.13248,1.1212600000000001,1.12219,2016.0,2.0,12.0,Friday
2016-02-15,1.1222,1.12295,1.1127799999999999,1.11519,2016.0,2.0,15.0,Monday
2016-02-16,1.1152,1.1193,1.11186,1.11679,2016.0,2.0,16.0,Tuesday
2016-02-17,1.1168,1.11789,1.11058,1.11376,2016.0,2.0,17.0,Wednesday
2016-02-18,1.11376,1.11495,1.10709,1.11259,2016.0,2.0,18.0,Thursday
2016-02-19,1.1126,1.11394,1.10667,1.11091,2016.0,2.0,19.0,Friday
2016-02-22,1.1109200000000001,1.11189,1.1003,1.10432,2016.0,2.0,22.0,Monday
2016-02-23,1.10432,1.10525,1.099,1.10161,2016.0,2.0,23.0,Tuesday
2016-02-24,1.10161,1.1046200000000002,1.09572,1.1031600000000001,2016.0,2.0,24.0,Wednesday
2016-02-25,1.1031600000000001,1.1068200000000001,1.09866,1.10605,2016.0,2.0,25.0,Thursday
2016-02-26,1.1060299999999998,1.10665,1.09115,1.09338,2016.0,2.0,26.0,Friday
2016-02-29,1.09338,1.0962399999999999,1.0859299999999998,1.08816,2016.0,2.0,29.0,Monday
2016-03-01,1.08816,1.08936,1.08341,1.08579,2016.0,3.0,1.0,Tuesday
2016-03-02,1.08581,1.08758,1.08254,1.08586,2016.0,3.0,2.0,Wednesday
2016-03-03,1.08588,1.09728,1.08535,1.0946200000000001,2016.0,3.0,3.0,Thursday
2016-03-04,1.0946,1.10435,1.0903100000000001,1.0989799999999998,2016.0,3.0,4.0,Friday
2016-03-07,1.0989799999999998,1.10285,1.094,1.10155,2016.0,3.0,7.0,Monday
2016-03-08,1.10155,1.10579,1.09673,1.09731,2016.0,3.0,8.0,Tuesday
2016-03-09,1.09732,1.10348,1.0946,1.09766,2016.0,3.0,9.0,Wednesday
2016-03-10,1.09765,1.12179,1.0822100000000001,1.11676,2016.0,3.0,10.0,Thursday
2016-03-11,1.11676,1.11933,1.1080299999999998,1.11578,2016.0,3.0,11.0,Friday
2016-03-14,1.11579,1.11665,1.10778,1.1109799999999999,2016.0,3.0,14.0,Monday
2016-03-15,1.11097,1.11249,1.10721,1.11009,2016.0,3.0,15.0,Tuesday
2016-03-16,1.11009,1.12427,1.10578,1.1222,2016.0,3.0,16.0,Wednesday
2016-03-17,1.12221,1.13425,1.12163,1.1319,2016.0,3.0,17.0,Thursday
2016-03-18,1.1319,1.1320299999999999,1.1255899999999999,1.12723,2016.0,3.0,18.0,Friday
2016-03-21,1.12722,1.12845,1.12295,1.1259,2016.0,3.0,21.0,Monday
2016-03-22,1.12589,1.12601,1.11881,1.12107,2016.0,3.0,22.0,Tuesday
2016-03-23,1.1210799999999999,1.1210799999999999,1.1159299999999999,1.11762,2016.0,3.0,23.0,Wednesday
2016-03-24,1.11762,1.11875,1.11442,1.11596,2016.0,3.0,24.0,Thursday
2016-03-25,1.1159700000000001,1.11755,1.1152799999999998,1.1163100000000001,2016.0,3.0,25.0,Friday
2016-03-28,1.1163100000000001,1.122,1.11575,1.1195,2016.0,3.0,28.0,Monday
2016-03-29,1.1195,1.1303299999999998,1.1168799999999999,1.1291799999999999,2016.0,3.0,29.0,Tuesday
2016-03-30,1.1291799999999999,1.1365100000000001,1.1291200000000001,1.1314600000000001,2016.0,3.0,30.0,Wednesday
2016-03-31,1.13144,1.14119,1.13101,1.13776,2016.0,3.0,31.0,Thursday
2016-04-01,1.13776,1.14378,1.13347,1.1387200000000002,2016.0,4.0,1.0,Friday
2016-04-04,1.13873,1.14095,1.13573,1.13958,2016.0,4.0,4.0,Monday
2016-04-05,1.13958,1.14011,1.1335899999999999,1.13668,2016.0,4.0,5.0,Tuesday
2016-04-06,1.13668,1.14315,1.13267,1.1396899999999999,2016.0,4.0,6.0,Wednesday
2016-04-07,1.13968,1.1453799999999998,1.13376,1.13668,2016.0,4.0,7.0,Thursday
2016-04-08,1.13668,1.14258,1.13489,1.14116,2016.0,4.0,8.0,Friday
2016-04-11,1.1412,1.1447200000000002,1.13721,1.1405299999999998,2016.0,4.0,11.0,Monday
2016-04-12,1.14052,1.14648,1.13458,1.13696,2016.0,4.0,12.0,Tuesday
2016-04-13,1.13694,1.13713,1.12539,1.1266,2016.0,4.0,13.0,Wednesday
2016-04-14,1.12658,1.1294600000000001,1.12337,1.12619,2016.0,4.0,14.0,Thursday
2016-04-15,1.12618,1.1317,1.12458,1.12834,2016.0,4.0,15.0,Friday
2016-04-18,1.12839,1.1332,1.1273600000000001,1.13229,2016.0,4.0,18.0,Monday
2016-04-19,1.13227,1.13845,1.1315,1.13628,2016.0,4.0,19.0,Tuesday
2016-04-20,1.1362700000000001,1.13877,1.12869,1.1295600000000001,2016.0,4.0,20.0,Wednesday
2016-04-21,1.12954,1.1398700000000002,1.12696,1.13009,2016.0,4.0,21.0,Thursday
2016-04-22,1.1301,1.13052,1.1217700000000002,1.1244100000000001,2016.0,4.0,22.0,Friday
2016-04-25,1.12442,1.12781,1.1231,1.1269799999999999,2016.0,4.0,25.0,Monday
2016-04-26,1.12696,1.1339700000000001,1.12562,1.13045,2016.0,4.0,26.0,Tuesday
2016-04-27,1.13044,1.13611,1.12714,1.1328,2016.0,4.0,27.0,Wednesday
2016-04-28,1.13281,1.13889,1.13104,1.13838,2016.0,4.0,28.0,Thursday
2016-04-29,1.1384100000000001,1.14814,1.1369799999999999,1.14669,2016.0,5.0,29.0,Friday
2016-05-02,1.14668,1.1541700000000001,1.14481,1.15316,2016.0,5.0,2.0,Monday
